filename,alignment_length,max_zeroes,mean_zeroes,variance_zeroes,count_76_zero_blocks,num_perfect_matches,max_dist_between_matches,normalized_perfect_match_rate,min_percent_identity,max_percent_identity,avg_percent_identity,num_variable_regions,max_variable_region_length,mean_variable_region_length
GC_00000692_aligned.fasta,378,80,78.96100278551532,1.0681171002707925,0,137,57,0.3816,96.3,100.0,98.97,8,37,11.125
GC_00002586_aligned.fasta,2190,80,60.69967756794104,100.69469819175384,73,57,134,0.0263,84.11,100.0,95.4,5,1771,407.6
GC_00001758_aligned.fasta,1017,80,76.63326653306613,4.344464480062329,133,55,689,0.0551,89.77,100.0,96.6,4,669,216.75
GC_00001608_aligned.fasta,2283,80,78.34805653710248,2.073202936732885,185,594,165,0.2624,95.14,100.0,98.43,34,145,30.11764705882353
GC_00001886_aligned.fasta,888,80,75.37284234752589,7.1060979049500705,134,38,303,0.0437,81.08,100.0,96.6,4,469,193.5
GC_00001454_aligned.fasta,1260,80,78.96776792908945,1.2656814803896677,17,438,93,0.3529,96.43,100.0,98.82,24,73,15.25
GC_00001121_aligned.fasta,126,80,77.20560747663552,2.8736134160188653,6,2,1,0.0187,87.3,100.0,97.55,2,91,52.5
GC_00001071_aligned.fasta,408,80,75.97686375321337,7.842652374753008,51,44,21,0.1131,85.54,100.0,96.62,2,325,163.0
GC_00001290_aligned.fasta,1305,80,76.0746500777605,6.507646650493774,190,76,393,0.0591,84.83,100.0,94.43,8,373,137.0
GC_00001584_aligned.fasta,1758,80,76.8470385278896,3.3325544844270456,270,87,273,0.05,89.59,100.0,97.06,18,253,74.88888888888889
GC_00001340_aligned.fasta,447,80,78.6144859813084,1.900444361953009,29,129,81,0.3014,94.85,100.0,98.88,7,61,26.428571428571427
GC_00001210_aligned.fasta,345,80,78.28527607361963,1.2222985434152585,11,55,132,0.1687,93.91,100.0,97.86,4,112,53.5
GC_00001635_aligned.fasta,846,80,75.8839177750907,6.037310890457927,140,52,351,0.0629,88.42,100.0,96.06,5,331,139.8
GC_00001765_aligned.fasta,636,80,73.85575364667747,10.658285372049102,99,7,1,0.0113,79.54,100.0,94.97,2,505,305.0
GC_00001539_aligned.fasta,450,80,79.03016241299304,0.9202039179375653,0,177,63,0.4107,96.22,100.0,99.25,6,43,26.5
GC_00001469_aligned.fasta,945,80,76.5939524838013,2.9258381575694243,249,37,425,0.04,90.9,100.0,95.56,6,405,132.33333333333334
GC_00001688_aligned.fasta,573,80,78.00902527075812,12.034214573368608,28,190,74,0.343,95.7,100.0,99.07,11,54,15.818181818181818
GC_00001806_aligned.fasta,975,80,76.4581589958159,3.7043162759755615,179,60,216,0.0628,86.87,100.0,97.11,7,196,114.42857142857143
GC_00001956_aligned.fasta,234,80,77.2046511627907,3.6604434829637635,17,10,180,0.0465,90.6,100.0,95.88,3,160,55.666666666666664
GC_00000971_aligned.fasta,408,80,76.29820051413881,3.6591484328017927,90,19,132,0.0488,86.76,100.0,97.27,3,124,110.66666666666667
GC_00000821_aligned.fasta,447,80,78.98831775700934,1.7545364223949695,21,219,141,0.5117,95.97,100.0,99.28,4,121,38.0
GC_00002292_aligned.fasta,1305,80,77.03654743390358,2.6650717500828396,258,71,327,0.0552,90.34,100.0,96.46,13,307,77.38461538461539
GC_00002073_aligned.fasta,660,80,75.21996879875195,7.497635568449259,100,13,1,0.0203,83.64,100.0,96.55,2,621,314.0
GC_00002123_aligned.fasta,966,80,75.85638859556494,4.22224799260489,192,30,858,0.0317,86.75,100.0,95.63,4,838,215.0
GC_00000742_aligned.fasta,285,80,77.21804511278195,1.9073435468370172,56,7,171,0.0263,89.12,100.0,97.83,3,151,80.0
GC_00002506_aligned.fasta,471,80,75.35619469026548,5.136399678909859,102,1,0,0.0022,86.97,100.0,92.64,2,391,225.5
GC_00000612_aligned.fasta,468,80,78.19599109131403,21.213257870744698,10,273,69,0.608,97.67,100.0,99.67,5,49,20.0
GC_00002456_aligned.fasta,723,80,74.26420454545455,14.45576413997934,128,7,501,0.0099,88.04,100.0,92.98,4,481,164.75
GC_00002285_aligned.fasta,1518,80,76.51767845230154,5.051555384265515,219,115,645,0.0767,88.71,100.0,97.17,13,625,88.92307692307692
GC_00002064_aligned.fasta,888,80,75.73878020713464,4.570429352151395,151,14,292,0.0161,85.36,100.0,95.97,3,508,272.3333333333333
GC_00002134_aligned.fasta,498,75,61.86638830897704,43.16377630850632,0,0,0,0.0,61.9,100.0,78.66,1,498,498.0
GC_00002511_aligned.fasta,2490,80,77.46337515176042,3.719318272454196,274,315,471,0.1275,92.21,100.0,96.44,26,451,65.38461538461539
GC_00000755_aligned.fasta,666,80,76.8918083462133,3.9913857561590897,92,51,318,0.0788,89.79,100.0,97.51,7,298,68.85714285714286
GC_00002441_aligned.fasta,1359,77,69.90746268656716,12.67501893517487,33,0,0,0.0,71.83,100.0,89.1,1,1359,1359.0
GC_00000605_aligned.fasta,168,80,79.19463087248322,1.1634611053556143,4,78,52,0.5235,96.43,100.0,99.58,2,32,16.5
GC_00002368_aligned.fasta,351,80,75.07831325301204,6.614348962113516,40,2,216,0.006,83.19,100.0,96.61,3,196,103.66666666666667
GC_00002238_aligned.fasta,696,80,76.06203840472674,4.897185209751075,112,35,576,0.0517,87.64,100.0,96.36,3,556,207.66666666666666
GC_00000509_aligned.fasta,258,80,79.69456066945607,0.35440556012674856,0,183,24,0.7657,98.45,100.0,99.78,3,13,6.0
GC_00000966_aligned.fasta,426,80,75.43243243243244,4.746663125041503,74,13,90,0.0319,84.04,100.0,96.1,3,277,118.66666666666667
GC_00000836_aligned.fasta,672,80,75.92649310872895,5.10026289313781,84,39,558,0.0597,87.95,100.0,96.53,2,538,288.0
GC_00002189_aligned.fasta,1164,80,75.20436681222708,39.65605079994659,92,129,189,0.1127,92.63,100.0,97.71,11,174,76.81818181818181
GC_00001811_aligned.fasta,525,80,75.03162055335969,7.86461278882657,72,37,1,0.0731,82.48,100.0,95.93,1,469,469.0
GC_00001941_aligned.fasta,933,80,70.17833698030634,25.923338153402696,50,1,0,0.0011,72.49,100.0,86.69,2,820,456.5
GC_00001593_aligned.fasta,756,80,74.3527815468114,26.98816390478838,148,25,333,0.0339,86.11,100.0,96.45,5,313,131.0
GC_00001357_aligned.fasta,513,80,76.8157894736842,2.478212230982314,118,22,351,0.0445,91.81,100.0,96.33,4,331,103.75
GC_00001207_aligned.fasta,303,80,76.29929577464789,5.970281194207499,33,17,129,0.0599,87.13,100.0,97.0,4,109,52.5
GC_00001622_aligned.fasta,738,80,76.9471488178025,3.5660523714554864,99,47,270,0.0654,91.33,100.0,96.66,6,250,96.16666666666667
GC_00001772_aligned.fasta,432,80,75.52542372881356,8.535067919727501,30,41,111,0.0993,83.56,100.0,94.4,2,262,176.5
GC_00001500_aligned.fasta,972,80,77.25603357817418,4.0372799652943305,154,43,282,0.0451,90.43,100.0,97.09,7,262,116.42857142857143
GC_00001450_aligned.fasta,582,80,74.04085257548846,70.55072893563725,4,161,142,0.286,94.98,100.0,99.06,5,195,65.2
GC_00001075_aligned.fasta,642,80,73.60192616372392,6.772516354098767,46,1,0,0.0016,82.24,100.0,92.93,2,595,311.0
GC_00001125_aligned.fasta,1323,80,77.66104294478528,18.16578296134593,80,466,126,0.3574,95.98,100.0,98.86,22,106,19.954545454545453
GC_00001294_aligned.fasta,648,80,74.0779014308426,5.308716740681576,81,4,1,0.0064,77.62,100.0,95.6,2,525,312.5
GC_00001198_aligned.fasta,426,80,76.03685503685503,5.4015901092068175,78,5,258,0.0123,84.74,100.0,96.73,4,238,91.0
GC_00001882_aligned.fasta,1152,80,75.32391879964696,5.325791527387086,252,42,36,0.0371,85.24,100.0,95.31,3,1036,351.0
GC_00001379_aligned.fasta,240,80,78.47963800904978,1.1364632173788414,6,40,57,0.181,93.33,100.0,98.71,5,37,21.0
GC_00001229_aligned.fasta,435,80,76.34615384615384,5.481139053254438,48,50,270,0.1202,89.43,100.0,95.77,3,250,103.0
GC_00000477_aligned.fasta,585,80,79.85865724381625,0.1708349461224388,0,500,27,0.8834,99.49,100.0,99.9,3,7,3.0
GC_00002633_aligned.fasta,2841,80,75.46917080085046,5.218574719941173,556,88,1482,0.0312,85.6,100.0,95.49,7,1462,377.0
GC_00000527_aligned.fasta,177,80,76.66455696202532,10.46342733536292,23,40,1,0.2532,86.21,100.0,98.38,1,118,118.0
GC_00002763_aligned.fasta,2088,80,75.3455775737071,4.2918859520538515,405,25,678,0.0121,88.6,100.0,93.48,9,658,212.33333333333334
GC_00002346_aligned.fasta,546,80,75.96774193548387,5.678276305319214,79,45,23,0.0854,89.01,100.0,96.15,2,460,231.5
GC_00002216_aligned.fasta,993,80,75.89117043121149,4.3413388764973515,191,18,348,0.0185,87.31,100.0,95.49,6,328,146.66666666666666
GC_00000948_aligned.fasta,1704,80,78.3026706231454,2.4888059241518374,107,444,147,0.2635,94.78,100.0,98.14,26,127,28.73076923076923
GC_00000818_aligned.fasta,201,80,76.93956043956044,1.3425009056877186,51,1,0,0.0055,87.06,100.0,97.56,2,177,90.5
GC_00002582_aligned.fasta,1671,80,74.83837772397095,5.081021097034045,272,20,111,0.0121,83.96,100.0,95.42,3,979,537.6666666666666
GC_00000696_aligned.fasta,1554,80,78.5928338762215,1.8009909919468643,73,420,187,0.2736,95.69,100.0,98.62,23,167,29.47826086956522
GC_00002624_aligned.fasta,690,80,75.98211624441133,6.199382108692901,140,9,288,0.0134,86.96,100.0,95.71,4,268,156.0
GC_00002774_aligned.fasta,4029,80,79.02743142144638,1.6984993874416203,108,1935,128,0.4825,97.0,100.0,99.19,54,108,19.425925925925927
GC_00000530_aligned.fasta,384,80,77.4876712328767,2.3758753987614933,48,23,81,0.063,90.62,100.0,97.74,5,175,53.2
GC_00002351_aligned.fasta,2691,80,74.81961077844312,5.2092261958119686,451,24,2587,0.009,84.6,100.0,95.2,4,2567,652.5
GC_00002201_aligned.fasta,1272,80,74.98723064644852,12.938384429643397,249,20,1119,0.016,86.1,100.0,92.53,3,1099,404.6666666666667
GC_00002595_aligned.fasta,438,78,71.4128878281623,23.41663581319314,29,0,0,0.0,74.8,100.0,92.17,1,438,438.0
GC_00000681_aligned.fasta,417,80,75.1105527638191,5.801848438170753,38,3,1,0.0075,84.17,100.0,96.45,2,383,197.5
GC_00002699_aligned.fasta,1065,80,73.81453154875717,31.91588826047695,177,12,240,0.0115,86.89,100.0,96.18,3,765,332.0
GC_00002528_aligned.fasta,1593,80,75.03875476493012,8.359997432871197,257,61,1242,0.0388,85.15,100.0,95.68,4,1222,364.0
GC_00002478_aligned.fasta,1647,80,76.68243243243244,5.118438309316687,242,119,348,0.0731,88.59,100.0,96.32,17,328,70.88235294117646
GC_00001895_aligned.fasta,201,80,73.63186813186813,7.26557782876464,11,1,0,0.0055,73.13,100.0,93.26,2,94,90.5
GC_00001517_aligned.fasta,561,80,78.0719557195572,2.162719053389796,36,107,228,0.1974,94.83,100.0,97.79,6,208,56.666666666666664
GC_00001447_aligned.fasta,1503,80,75.13072776280323,4.848139362544591,243,3,590,0.002,85.36,100.0,95.21,3,570,487.3333333333333
GC_00001062_aligned.fasta,1380,80,77.2887582659809,2.968051433849748,156,95,287,0.0698,90.07,100.0,97.73,13,267,79.84615384615384
GC_00001132_aligned.fasta,309,80,78.08275862068966,2.475909631391201,43,68,137,0.2345,92.56,100.0,98.67,4,117,41.25
GC_00001828_aligned.fasta,621,80,74.45182724252491,4.885553139590071,100,7,1,0.0116,83.41,100.0,95.61,1,595,595.0
GC_00001978_aligned.fasta,900,79,72.98524404086265,7.501484872339631,93,0,0,0.0,78.27,100.0,94.11,1,900,900.0
GC_00001283_aligned.fasta,810,80,75.33249051833123,4.659361559644611,160,10,1,0.0126,84.57,100.0,95.02,1,781,781.0
GC_00001641_aligned.fasta,726,80,75.48231966053748,5.3218231906035625,106,26,42,0.0368,88.15,100.0,94.61,3,616,220.66666666666666
GC_00001711_aligned.fasta,879,80,76.37558139534883,4.455450243374798,175,56,318,0.0651,88.85,100.0,97.01,5,298,145.6
GC_00001334_aligned.fasta,858,80,77.09177592371871,3.330075391982907,167,70,348,0.0834,92.42,100.0,97.28,6,328,112.33333333333333
GC_00001264_aligned.fasta,567,80,77.17700729927007,2.4047998028664286,81,13,167,0.0237,91.71,100.0,96.89,4,147,119.5
GC_00001085_aligned.fasta,429,80,76.21707317073171,3.3309280190362873,81,2,51,0.0049,86.95,100.0,96.49,3,316,129.66666666666666
GC_00001389_aligned.fasta,357,80,73.49704142011835,32.47484331781101,47,8,99,0.0237,85.19,100.0,96.84,3,151,103.66666666666667
GC_00001872_aligned.fasta,624,80,77.69752066115703,4.2969360016392315,57,138,300,0.2281,92.47,100.0,98.01,6,280,62.0
GC_00001922_aligned.fasta,696,80,74.32053175775481,6.214836940276527,108,7,1,0.0103,82.9,100.0,93.47,1,670,670.0
GC_00001038_aligned.fasta,273,79,74.50787401574803,17.91922933845867,46,0,0,0.0,84.96,100.0,95.42,1,273,273.0
GC_00001168_aligned.fasta,309,80,76.77931034482759,3.45474435196195,55,11,266,0.0379,89.0,100.0,96.43,2,246,130.0
GC_00000905_aligned.fasta,246,80,78.11453744493392,2.8326961516815765,25,60,87,0.2643,92.68,100.0,98.82,4,67,32.25
GC_00000855_aligned.fasta,261,80,78.01652892561984,3.7848507615600018,15,58,92,0.2397,90.8,100.0,98.68,4,72,27.0
GC_00002572_aligned.fasta,639,80,76.01290322580645,6.19015608740895,86,20,378,0.0323,88.73,100.0,96.34,6,358,87.33333333333333
GC_00000736_aligned.fasta,219,80,77.905,4.795975,18,48,54,0.24,91.32,100.0,98.58,5,34,15.2
GC_00002422_aligned.fasta,2016,80,75.87381071607412,4.6500752631200175,391,57,993,0.0285,85.66,100.0,96.67,8,973,228.25
GC_00000666_aligned.fasta,732,80,78.69565217391305,1.3028843222147692,34,182,102,0.2553,95.77,100.0,98.82,12,82,26.833333333333332
GC_00002007_aligned.fasta,582,80,75.32504440497335,4.865926951847025,84,25,401,0.0444,84.19,100.0,96.16,3,381,166.66666666666666
GC_00002157_aligned.fasta,1008,80,76.46309403437816,2.8694670700250793,189,10,301,0.0101,90.48,100.0,95.79,5,281,180.6
GC_00000487_aligned.fasta,357,80,79.76331360946746,0.39368369454851015,0,286,33,0.8462,99.16,100.0,99.71,2,13,7.0
GC_00000721_aligned.fasta,498,80,76.65344467640918,4.610588342972704,74,20,261,0.0418,87.35,100.0,97.33,4,241,105.25
GC_00002565_aligned.fasta,636,80,76.32414910858995,3.885202882142641,119,11,93,0.0178,88.84,100.0,95.21,4,343,142.0
GC_00000671_aligned.fasta,582,80,76.80994671403197,1.8839507964501259,124,17,45,0.0302,88.14,100.0,97.79,2,502,263.5
GC_00002435_aligned.fasta,906,79,71.01127395715896,56.01565643791253,124,0,0,0.0,81.9,100.0,89.75,1,906,906.0
GC_00002010_aligned.fasta,1188,80,78.02994011976048,2.550857224814699,84,197,132,0.1685,95.12,100.0,97.63,20,112,30.55
GC_00002140_aligned.fasta,615,80,76.1996644295302,9.495369014909237,45,80,282,0.1342,88.13,100.0,96.76,5,262,88.0
GC_00000490_aligned.fasta,813,80,78.2367758186398,1.7071613930676546,45,139,132,0.1751,94.1,100.0,98.23,9,112,53.77777777777778
GC_00000912_aligned.fasta,1230,80,78.64574731626755,1.8522094126166622,52,363,167,0.2998,95.12,100.0,98.64,21,147,21.38095238095238
GC_00000842_aligned.fasta,330,80,78.19935691318328,1.9409642166644265,21,60,111,0.1929,92.42,100.0,98.51,4,91,48.5
GC_00002488_aligned.fasta,789,80,74.61688311688312,28.999974700624048,99,66,106,0.0857,89.41,100.0,96.99,5,528,129.4
GC_00002669_aligned.fasta,813,79,72.1486146095718,27.08370714870344,76,0,0,0.0,74.07,100.0,92.5,1,813,813.0
GC_00002739_aligned.fasta,840,80,74.71254567600488,10.00994004815731,123,4,1,0.0049,82.55,100.0,95.39,2,606,408.5
GC_00001865_aligned.fasta,1503,80,76.17250673854447,4.167006923809039,273,29,510,0.0195,88.42,100.0,96.46,7,490,194.28571428571428
GC_00001935_aligned.fasta,999,80,76.12857142857143,3.5018367346938777,209,41,660,0.0418,88.09,100.0,96.74,3,640,306.6666666666667
GC_00001656_aligned.fasta,1419,80,78.81357142857142,2.474530102040816,35,510,63,0.3643,96.36,100.0,98.94,26,43,16.692307692307693
GC_00001706_aligned.fasta,558,80,77.77736549165121,2.0988568812581536,68,47,328,0.0872,93.37,100.0,97.89,5,308,83.2
GC_00001323_aligned.fasta,483,80,77.0,4.353448275862069,74,70,21,0.1509,90.68,100.0,97.27,4,334,84.25
GC_00001273_aligned.fasta,429,80,73.55853658536586,30.983158834027368,59,17,1,0.0415,82.27,100.0,93.3,2,360,196.5
GC_00001988_aligned.fasta,579,80,77.28035714285714,4.63032844387755,75,99,199,0.1768,91.19,100.0,97.19,6,179,61.0
GC_00001092_aligned.fasta,1041,80,77.9041095890411,3.6522531699863285,66,185,273,0.181,92.29,100.0,98.3,15,253,39.333333333333336
GC_00001795_aligned.fasta,1884,80,77.39356568364612,3.1877333985006726,230,236,312,0.1265,93.1,100.0,96.76,13,454,107.76923076923077
GC_00001001_aligned.fasta,351,80,75.9578313253012,4.076535055886194,62,10,30,0.0301,87.46,100.0,96.81,3,274,101.0
GC_00001151_aligned.fasta,480,80,77.52711496746204,4.075728986782484,46,79,153,0.1714,90.21,100.0,98.26,5,133,57.4
GC_00001574_aligned.fasta,975,80,77.80857740585775,2.9330226624183755,131,165,99,0.1726,92.51,100.0,97.96,16,79,32.8125
GC_00001424_aligned.fasta,2181,80,76.1836262719704,6.399676396867601,371,56,675,0.0259,88.77,100.0,96.56,9,655,217.11111111111111
GC_00001678_aligned.fasta,322,80,73.6006600660066,16.860329597316166,31,10,1,0.033,80.52,100.0,94.83,1,293,293.0
GC_00001728_aligned.fasta,885,80,76.50577367205543,40.37236851228606,5,265,81,0.306,96.59,100.0,99.12,12,123,34.25
GC_00001499_aligned.fasta,600,80,75.79518072289157,5.495054227235967,67,21,132,0.0361,86.0,100.0,96.83,4,244,130.5
GC_00000981_aligned.fasta,543,80,78.24045801526718,3.266607423809801,31,149,129,0.2844,94.11,100.0,97.87,8,109,30.25
GC_00002083_aligned.fasta,1665,80,77.3955042527339,3.5489226801155715,214,229,351,0.1391,93.87,100.0,96.91,16,331,71.9375
GC_00002332_aligned.fasta,954,80,76.30160427807486,5.502617747147473,143,77,394,0.0824,88.99,100.0,96.34,6,374,127.16666666666667
GC_00002262_aligned.fasta,849,80,73.67349397590361,17.082550442734792,146,13,1,0.0157,81.63,100.0,95.5,2,763,408.5
GC_00002647_aligned.fasta,2484,78,63.83448275862069,102.42534237952019,78,0,0,0.0,68.22,100.0,93.36,1,2484,2484.0
GC_00002717_aligned.fasta,780,80,75.0407358738502,3.989142165454197,157,1,0,0.0013,84.87,100.0,94.55,1,760,760.0
GC_00000553_aligned.fasta,339,80,78.259375,1.498349609375,21,70,90,0.2188,93.22,100.0,98.57,4,70,48.25
GC_00002094_aligned.fasta,447,80,75.0677570093458,4.8528856231985324,75,7,1,0.0164,82.1,100.0,95.8,2,363,210.5
GC_00002325_aligned.fasta,498,78,72.65762004175366,15.206366778387476,50,0,0,0.0,78.11,100.0,94.62,1,498,498.0
GC_00002275_aligned.fasta,1116,80,72.42479489516865,58.654553854923805,99,69,618,0.0629,84.93,100.0,91.75,8,598,111.875
GC_00002650_aligned.fasta,1176,80,75.10458081244597,24.287247814774442,175,21,528,0.0182,91.07,100.0,93.88,3,508,366.0
GC_00000544_aligned.fasta,303,80,78.45070422535211,1.9306685181511607,10,77,84,0.2711,95.38,100.0,98.32,4,64,32.75
GC_00002700_aligned.fasta,1357,80,73.96636771300449,37.326970513516585,288,34,357,0.0254,86.05,100.0,96.4,7,337,172.71428571428572
GC_00000996_aligned.fasta,597,80,76.66782006920415,3.5055734485937666,106,22,207,0.0381,87.94,100.0,97.66,6,187,80.0
GC_00002029_aligned.fasta,2631,80,77.29326186830015,3.017366542451027,393,270,546,0.1034,93.01,100.0,96.58,21,526,93.42857142857143
GC_00002179_aligned.fasta,2277,80,78.62267493356953,2.048945546236156,102,792,114,0.3508,95.3,100.0,98.51,33,115,26.0
GC_00000718_aligned.fasta,1086,80,77.89878163074039,2.76388792513586,95,191,201,0.179,93.46,100.0,97.57,11,193,62.36363636363637
GC_00000648_aligned.fasta,471,80,76.16150442477876,7.777013665909626,56,11,147,0.0243,86.62,100.0,97.16,3,277,140.66666666666666
GC_00002398_aligned.fasta,1119,80,75.58181818181818,5.288760330578514,182,20,299,0.0182,85.7,100.0,96.53,4,717,255.75
GC_00001782_aligned.fasta,210,79,73.51832460732984,6.804638030755738,9,0,0,0.0,81.43,100.0,93.4,1,210,210.0
GC_00001016_aligned.fasta,942,80,76.62730227518959,4.058279504512701,171,58,354,0.0628,88.75,100.0,96.99,9,334,79.22222222222223
GC_00001146_aligned.fasta,159,80,75.62142857142857,3.963826530612245,24,4,1,0.0286,82.39,100.0,94.64,1,136,136.0
GC_00001563_aligned.fasta,2832,80,75.76964095271951,4.426138406456539,495,72,1122,0.0256,86.19,100.0,96.04,4,1102,666.25
GC_00001433_aligned.fasta,429,79,73.6951219512195,36.64119571683521,46,0,0,0.0,82.16,100.0,95.14,1,429,429.0
GC_00001702_aligned.fasta,459,79,75.89318181818182,4.354498966942148,80,0,0,0.0,85.4,100.0,96.48,1,459,459.0
GC_00001652_aligned.fasta,564,79,73.28440366972477,20.207187947142497,66,0,0,0.0,79.26,100.0,95.38,1,564,564.0
GC_00001277_aligned.fasta,480,80,76.87201735357918,15.582318923776945,52,79,117,0.1714,91.39,100.0,98.43,6,103,51.0
GC_00001327_aligned.fasta,801,80,76.10102301790282,17.881098697679896,113,24,60,0.0307,90.05,100.0,97.45,6,535,113.66666666666667
GC_00001096_aligned.fasta,504,80,77.09896907216495,3.5984525454352214,66,46,255,0.0948,90.67,100.0,97.37,4,235,100.25
GC_00001931_aligned.fasta,1143,80,77.77402135231317,2.762100910576107,118,176,318,0.1566,91.69,100.0,98.12,11,298,68.9090909090909
GC_00001861_aligned.fasta,492,80,72.24101479915433,74.67341292367102,61,27,102,0.0571,92.68,100.0,95.51,2,345,213.5
GC_00000846_aligned.fasta,147,79,75.53125,4.9208984375,35,0,0,0.0,82.64,100.0,96.37,1,147,147.0
GC_00000916_aligned.fasta,771,80,75.8311170212766,4.815893433114531,141,4,52,0.0053,85.47,100.0,96.0,3,553,243.0
GC_00000798_aligned.fasta,1092,80,77.51351351351352,3.0643560615601615,131,153,264,0.1426,91.76,100.0,97.77,7,244,115.14285714285714
GC_00000579_aligned.fasta,519,80,79.56,0.5064000000000002,0,330,45,0.66,98.46,100.0,99.67,7,25,5.285714285714286
GC_00002248_aligned.fasta,1353,79,74.86656671664169,4.430471420961183,242,0,0,0.0,82.56,100.0,95.6,1,1353,1353.0
GC_00002318_aligned.fasta,495,80,75.69117647058823,6.03698096885813,80,8,75,0.0168,86.83,100.0,94.44,3,255,149.66666666666666
GC_00000675_aligned.fasta,1227,80,78.24254966887418,4.912196148195255,47,331,166,0.274,94.64,100.0,98.3,17,146,33.705882352941174
GC_00002431_aligned.fasta,600,80,74.83648881239243,7.455191802370535,75,9,60,0.0155,84.83,100.0,95.64,4,486,133.5
GC_00000725_aligned.fasta,1494,80,78.00949152542373,3.5619438092502147,93,347,195,0.2353,93.31,100.0,98.32,18,175,44.72222222222222
GC_00002561_aligned.fasta,1047,80,77.13035019455253,4.646432951293736,120,111,720,0.108,91.21,100.0,95.78,8,700,98.0
GC_00002144_aligned.fasta,1605,80,75.2515762925599,7.588033454772131,244,24,859,0.0151,83.8,100.0,93.43,8,839,181.0
GC_00002014_aligned.fasta,438,80,75.44391408114558,6.342319763501005,45,17,151,0.0406,88.13,100.0,94.65,3,198,127.66666666666667
GC_00000494_aligned.fasta,279,80,79.76923076923077,0.30828402366863905,0,217,24,0.8346,98.92,100.0,99.76,2,4,2.5
GC_00002426_aligned.fasta,984,80,75.91295336787564,3.260816666219227,182,2,195,0.0021,88.79,100.0,95.26,3,451,314.6666666666667
GC_00000662_aligned.fasta,336,80,78.17665615141956,2.202231089970046,31,64,96,0.2019,93.75,100.0,98.31,6,76,26.333333333333332
GC_00002576_aligned.fasta,1071,80,76.13593155893535,3.834184208243577,176,15,789,0.0143,88.14,100.0,94.52,4,769,249.75
GC_00000732_aligned.fasta,1560,80,77.14795587280986,7.3330733685914025,102,264,201,0.1713,88.95,100.0,98.12,23,181,37.34782608695652
GC_00002153_aligned.fasta,1272,80,74.57382282521948,8.31957014259154,150,24,36,0.0192,80.7,100.0,94.98,4,1165,297.75
GC_00002003_aligned.fasta,1188,80,76.25577416595381,5.117642022566136,202,78,389,0.0667,88.38,100.0,96.82,7,369,139.57142857142858
GC_00000483_aligned.fasta,135,80,79.82758620689656,0.14268727705112957,0,96,21,0.8276,99.26,100.0,99.77,1,1,1.0
GC_00000851_aligned.fasta,435,80,78.65384615384616,2.0821005917159763,15,150,99,0.3606,96.09,100.0,98.81,7,79,19.0
GC_00000901_aligned.fasta,621,80,77.96677740863787,3.1683314753700293,60,154,177,0.2558,94.69,100.0,97.95,7,157,47.714285714285715
GC_00001926_aligned.fasta,798,80,75.84595635430038,3.809389939044989,147,11,194,0.0141,86.04,100.0,96.54,4,339,182.5
GC_00001876_aligned.fasta,285,79,75.05639097744361,2.7900531403697215,49,0,0,0.0,83.51,100.0,95.97,1,285,285.0
GC_00001419_aligned.fasta,1344,80,78.11018867924528,2.324462228551086,98,226,168,0.1706,93.08,100.0,98.05,21,148,34.23809523809524
GC_00001549_aligned.fasta,402,80,79.30809399477806,2.516044147822945,1,222,36,0.5796,96.52,100.0,99.31,7,26,6.714285714285714
GC_00001715_aligned.fasta,492,80,77.26638477801268,3.2567347102968323,70,55,204,0.1163,90.45,100.0,96.69,3,184,126.66666666666667
GC_00001645_aligned.fasta,978,80,77.2638164754953,4.6947387191863275,97,96,330,0.1001,90.8,100.0,96.82,10,310,71.1
GC_00001260_aligned.fasta,486,79,74.25910064239828,7.0013893410488395,72,0,0,0.0,80.21,100.0,95.82,1,486,486.0
GC_00001330_aligned.fasta,156,78,74.95620437956204,3.1221695348713308,46,0,0,0.0,82.05,100.0,95.48,1,156,156.0
GC_00001081_aligned.fasta,252,80,77.70815450643777,3.528560113466817,30,32,126,0.1373,92.46,100.0,98.3,2,106,91.0
GC_00001786_aligned.fasta,732,80,76.29733520336606,4.531507625366614,105,29,270,0.0407,87.84,100.0,95.75,6,250,98.16666666666667
GC_00001908_aligned.fasta,591,80,75.35314685314685,17.606056530881705,66,32,375,0.0559,83.51,100.0,96.55,5,355,96.6
GC_00001858_aligned.fasta,855,80,76.69856459330144,12.019184542478422,121,132,177,0.1579,91.07,100.0,96.56,10,157,51.4
GC_00001142_aligned.fasta,2574,80,76.06810176125245,3.8990803497229254,487,65,498,0.0254,86.56,100.0,96.89,10,478,233.8
GC_00001012_aligned.fasta,2166,80,78.55798789007918,1.7603775070727259,139,636,147,0.2962,94.74,100.0,98.65,29,127,34.41379310344828
GC_00001437_aligned.fasta,726,80,77.03111739745403,35.47286480517116,12,234,72,0.331,96.83,100.0,99.23,13,81,18.846153846153847
GC_00001567_aligned.fasta,1194,80,77.28595744680851,3.007590040742417,199,107,165,0.0911,91.12,100.0,97.18,13,181,64.61538461538461
GC_00000992_aligned.fasta,1545,80,77.108125819135,3.5499077587435948,260,209,417,0.137,89.51,100.0,97.67,7,397,171.85714285714286
GC_00002408_aligned.fasta,621,79,74.71926910299004,5.447768236553681,103,0,0,0.0,82.61,100.0,95.51,1,621,621.0
GC_00002558_aligned.fasta,1377,80,73.35714285714286,10.945350305070479,147,9,792,0.0066,79.52,100.0,90.31,3,772,437.0
